"player_id","player","team_id","gp","min","fgm","fga","fg_pct","fg3m","fg3a","fg3_pct","ftm","fta","ft_pct","oreb","dreb","reb","ast","stl","blk","tov","pts","eff","season_end","table_name","season_type","player_season","nba_stats_url","nba_player_imageURL","nba_team_imageURL","nba_jsonURL"
76102,"Don Barksdale","BAL",62,32.5,4.4,13,0.338,NA,NA,NA,3.8,5.5,0.691,NA,NA,9.7,2.2,NA,NA,NA,12.6,14.2,1952,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76102","http://stats.nba.com/media/players/230x185/76102.png","http://stats.nba.com/media/img/teams/logos/BAL_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1951-52&SeasonType=Regular+Season&StatCategory=PTS"
77268,"George King","SYR",66,28.6,3.6,8.8,0.406,NA,NA,NA,2.8,4,0.712,NA,NA,4.2,3.7,NA,NA,NA,10,11.5,1952,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77268","http://stats.nba.com/media/players/230x185/77268.png","http://stats.nba.com/media/img/teams/logos/SYR_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1951-52&SeasonType=Regular+Season&StatCategory=PTS"
78359,"Bill Tosheff","INO",65,31.6,3.3,10,0.327,NA,NA,NA,2.8,3.4,0.824,NA,NA,3.3,3.4,NA,NA,NA,9.4,8.8,1952,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=78359","http://stats.nba.com/media/players/230x185/78359.png","http://stats.nba.com/media/img/teams/logos/INO_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1951-52&SeasonType=Regular+Season&StatCategory=PTS"
77089,"Mel Hutchins","MIH",66,39.7,3.5,9.6,0.365,NA,NA,NA,2.2,3.4,0.644,NA,NA,13.3,2.9,NA,NA,NA,9.2,18.1,1952,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77089","http://stats.nba.com/media/players/230x185/77089.png","http://stats.nba.com/media/img/teams/logos/MIH_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1951-52&SeasonType=Regular+Season&StatCategory=PTS"
77743,"Buckshot O'Brien","INO",64,24.6,3.6,9.6,0.372,NA,NA,NA,1.9,2.3,0.819,NA,NA,1.9,1.9,NA,NA,NA,9,6.4,1952,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77743","http://stats.nba.com/media/players/230x185/77743.png","http://stats.nba.com/media/img/teams/logos/INO_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1951-52&SeasonType=Regular+Season&StatCategory=PTS"
77610,"Dave Minor","BAL",57,27.3,3.2,9.2,0.354,NA,NA,NA,1.8,2.3,0.765,NA,NA,4.8,2.8,NA,NA,NA,8.3,9.4,1952,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77610","http://stats.nba.com/media/players/230x185/77610.png","http://stats.nba.com/media/img/teams/logos/BAL_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1951-52&SeasonType=Regular+Season&StatCategory=PTS"
77775,"Wally Osterkorn","SYR",66,26.1,2.2,6.3,0.351,NA,NA,NA,3,5.1,0.594,NA,NA,6.7,1.8,NA,NA,NA,7.4,9.8,1952,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77775","http://stats.nba.com/media/players/230x185/77775.png","http://stats.nba.com/media/img/teams/logos/SYR_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1951-52&SeasonType=Regular+Season&StatCategory=PTS"
78169,"Whitey Skoog","MNL",35,28.2,2.9,8.5,0.345,NA,NA,NA,0.9,1.1,0.789,NA,NA,3.5,1.7,NA,NA,NA,6.7,6.1,1952,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=78169","http://stats.nba.com/media/players/230x185/78169.png","http://stats.nba.com/media/img/teams/logos/MNL_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1951-52&SeasonType=Regular+Season&StatCategory=PTS"
77169,"Neil Johnston","PHW",64,15.5,2.2,4.7,0.472,NA,NA,NA,1.6,2.4,0.662,NA,NA,5.3,0.6,NA,NA,NA,6,8.7,1952,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77169","http://stats.nba.com/media/players/230x185/77169.png","http://stats.nba.com/media/img/teams/logos/PHW_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1951-52&SeasonType=Regular+Season&StatCategory=PTS"
78125,"Charlie Share","FTW",63,14,1.2,3.7,0.322,NA,NA,NA,1.5,2.5,0.619,NA,NA,5.3,1,NA,NA,NA,3.9,6.8,1952,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=78125","http://stats.nba.com/media/players/230x185/78125.png","http://stats.nba.com/media/img/teams/logos/FTW_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1951-52&SeasonType=Regular+Season&StatCategory=PTS"
78586,"Bob Wilson","MIH",63,20.8,1.3,4.2,0.299,NA,NA,NA,1.2,2.1,0.578,NA,NA,3.3,1.7,NA,NA,NA,3.7,5,1952,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=78586","http://stats.nba.com/media/players/230x185/78586.png","http://stats.nba.com/media/img/teams/logos/MIH_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1951-52&SeasonType=Regular+Season&StatCategory=PTS"
77032,"Lew Hitch","MNL",61,13.9,1.3,3.5,0.358,NA,NA,NA,1,1.5,0.67,NA,NA,4,0.8,NA,NA,NA,3.6,5.6,1952,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77032","http://stats.nba.com/media/players/230x185/77032.png","http://stats.nba.com/media/img/teams/logos/MNL_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1951-52&SeasonType=Regular+Season&StatCategory=PTS"
77536,"Al McGuire","NYK",59,13.4,1.2,2.8,0.431,NA,NA,NA,1.1,2.1,0.525,NA,NA,2.1,1.8,NA,NA,NA,3.5,4.8,1952,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77536","http://stats.nba.com/media/players/230x185/77536.png","http://stats.nba.com/media/img/teams/logos/NYK_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1951-52&SeasonType=Regular+Season&StatCategory=PTS"
76705,"Jake Fendley","FTW",58,11.2,0.9,2.9,0.318,NA,NA,NA,1.3,1.6,0.789,NA,NA,1.4,1,NA,NA,NA,3.2,3.2,1952,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76705","http://stats.nba.com/media/players/230x185/76705.png","http://stats.nba.com/media/img/teams/logos/FTW_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1951-52&SeasonType=Regular+Season&StatCategory=PTS"
77824,"Mel Payton","PHW",45,10.5,1.2,3.1,0.386,NA,NA,NA,0.5,0.6,0.75,NA,NA,1.8,1,NA,NA,NA,2.9,3.6,1952,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77824","http://stats.nba.com/media/players/230x185/77824.png","http://stats.nba.com/media/img/teams/logos/PHW_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1951-52&SeasonType=Regular+Season&StatCategory=PTS"
76565,"Dick Dickey","BOS",45,9.8,0.9,3,0.294,NA,NA,NA,1,1.5,0.681,NA,NA,1.8,1.1,NA,NA,NA,2.8,3.1,1952,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76565","http://stats.nba.com/media/players/230x185/76565.png","http://stats.nba.com/media/img/teams/logos/BOS_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1951-52&SeasonType=Regular+Season&StatCategory=PTS"
77256,"Jack Kiley","FTW",47,10.1,0.9,4.1,0.228,NA,NA,NA,0.6,1.1,0.556,NA,NA,1,1.3,NA,NA,NA,2.5,1.2,1952,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77256","http://stats.nba.com/media/players/230x185/77256.png","http://stats.nba.com/media/img/teams/logos/FTW_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1951-52&SeasonType=Regular+Season&StatCategory=PTS"
77912,"Sam Ranzino","ROC",39,6,0.8,2.3,0.333,NA,NA,NA,0.7,0.9,0.703,NA,NA,1,0.6,NA,NA,NA,2.2,2,1952,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77912","http://stats.nba.com/media/players/230x185/77912.png","http://stats.nba.com/media/img/teams/logos/ROC_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1951-52&SeasonType=Regular+Season&StatCategory=PTS"
77902,"Ray Ragelis","ROC",51,6.6,0.5,1.9,0.26,NA,NA,NA,0.4,0.6,0.621,NA,NA,1.5,0.6,NA,NA,NA,1.3,1.8,1952,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77902","http://stats.nba.com/media/players/230x185/77902.png","http://stats.nba.com/media/img/teams/logos/ROC_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1951-52&SeasonType=Regular+Season&StatCategory=PTS"
76717,"Danny Finn","PHW",31,32.7,4.4,13.2,0.33,NA,NA,NA,3.2,5.9,0.544,NA,NA,5.6,4.7,NA,NA,NA,11.9,10.7,1953,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76717","http://stats.nba.com/media/players/230x185/76717.png","http://stats.nba.com/media/img/teams/logos/PHW_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1952-53&SeasonType=Regular+Season&StatCategory=PTS"
77573,"Don Meineke","FTW",68,33.1,3.5,9.3,0.381,NA,NA,NA,3.6,4.6,0.783,NA,NA,6.9,2.2,NA,NA,NA,10.7,13,1953,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77573","http://stats.nba.com/media/players/230x185/77573.png","http://stats.nba.com/media/img/teams/logos/FTW_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1952-53&SeasonType=Regular+Season&StatCategory=PTS"
77599,"Eddie Miller","BAL",70,28.8,3.9,11.2,0.35,NA,NA,NA,2.7,4.1,0.652,0,0,9.6,1.6,0,0,0,10.5,13,1953,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77599","http://stats.nba.com/media/players/230x185/77599.png","http://stats.nba.com/media/img/teams/logos/BAL_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1952-53&SeasonType=Regular+Season&StatCategory=PTS"
76081,"Jim Baechtold","BAL",64,29.6,3.8,9.7,0.39,NA,NA,NA,2.8,3.8,0.738,NA,NA,3.4,2.4,NA,NA,NA,10.3,9.3,1953,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76081","http://stats.nba.com/media/players/230x185/76081.png","http://stats.nba.com/media/img/teams/logos/BAL_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1952-53&SeasonType=Regular+Season&StatCategory=PTS"
76999,"Don Henriksen","BAL",68,33.3,2.9,7,0.419,NA,NA,NA,2.6,4.1,0.626,NA,NA,7.4,1.9,NA,NA,NA,8.4,12.2,1953,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76999","http://stats.nba.com/media/players/230x185/76999.png","http://stats.nba.com/media/img/teams/logos/BAL_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1952-53&SeasonType=Regular+Season&StatCategory=PTS"
77551,"Jack McMahon","ROC",70,23.8,2.5,7.6,0.33,NA,NA,NA,2.2,3.4,0.657,NA,NA,2.6,2.7,NA,NA,NA,7.2,6.2,1953,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77551","http://stats.nba.com/media/players/230x185/77551.png","http://stats.nba.com/media/img/teams/logos/ROC_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1952-53&SeasonType=Regular+Season&StatCategory=PTS"
77619,"Bill Mlkvy","PHW",31,19.6,2.4,7.9,0.305,NA,NA,NA,1,1.5,0.646,NA,NA,3.3,2,NA,NA,NA,5.8,5,1953,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77619","http://stats.nba.com/media/players/230x185/77619.png","http://stats.nba.com/media/img/teams/logos/PHW_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1952-53&SeasonType=Regular+Season&StatCategory=PTS"
77482,"Al Masino","MIH",72,24.6,1.9,5.6,0.335,NA,NA,NA,1.8,2.8,0.627,NA,NA,2.5,2.2,NA,NA,NA,5.5,5.4,1953,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77482","http://stats.nba.com/media/players/230x185/77482.png","http://stats.nba.com/media/img/teams/logos/MIH_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1952-53&SeasonType=Regular+Season&StatCategory=PTS"
77947,"Gene Rhodes","INO",65,17.9,1.7,5.3,0.319,NA,NA,NA,1.8,2.6,0.704,NA,NA,1.5,1.4,NA,NA,NA,5.2,3.7,1953,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77947","http://stats.nba.com/media/players/230x185/77947.png","http://stats.nba.com/media/img/teams/logos/INO_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1952-53&SeasonType=Regular+Season&StatCategory=PTS"
78616,"Mark Workman","PHW",65,15.8,2,6.3,0.319,NA,NA,NA,1.1,1.7,0.619,0,0,3,0.6,0,0,0,5.1,3.7,1953,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=78616","http://stats.nba.com/media/players/230x185/78616.png","http://stats.nba.com/media/img/teams/logos/PHW_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1952-53&SeasonType=Regular+Season&StatCategory=PTS"
78639,"Robert Zawoluk","INO",41,15.2,1.3,3.7,0.367,NA,NA,NA,1.9,2.8,0.664,NA,NA,3.6,0.8,NA,NA,NA,4.6,5.6,1953,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=78639","http://stats.nba.com/media/players/230x185/78639.png","http://stats.nba.com/media/img/teams/logos/INO_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1952-53&SeasonType=Regular+Season&StatCategory=PTS"
77045,"Jim Holstein","MNL",66,15,1.5,4.2,0.358,NA,NA,NA,1.1,1.6,0.667,NA,NA,2.6,1.1,NA,NA,NA,4,4.6,1953,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77045","http://stats.nba.com/media/players/230x185/77045.png","http://stats.nba.com/media/img/teams/logos/MNL_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1952-53&SeasonType=Regular+Season&StatCategory=PTS"
77868,"Ralph Polson","PHW",49,16.5,1.3,3.7,0.363,NA,NA,NA,1.2,2,0.635,0,0,4.3,0.5,0,0,0,3.9,5.7,1953,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77868","http://stats.nba.com/media/players/230x185/77868.png","http://stats.nba.com/media/img/teams/logos/PHW_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1952-53&SeasonType=Regular+Season&StatCategory=PTS"
77397,"Bob Lochmueller","SYR",62,12.9,1.3,4,0.322,NA,NA,NA,1.2,2,0.607,NA,NA,2.6,0.8,NA,NA,NA,3.7,3.7,1953,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77397","http://stats.nba.com/media/players/230x185/77397.png","http://stats.nba.com/media/img/teams/logos/SYR_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1952-53&SeasonType=Regular+Season&StatCategory=PTS"
76428,"Gene Conley","BOS",39,11.8,0.9,2.8,0.324,NA,NA,NA,0.5,0.8,0.581,NA,NA,4.4,0.5,NA,NA,NA,2.3,4.9,1953,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76428","http://stats.nba.com/media/players/230x185/76428.png","http://stats.nba.com/media/img/teams/logos/BOS_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1952-53&SeasonType=Regular+Season&StatCategory=PTS"
76704,"Ray Felix","BAL",72,37.1,5.7,13.7,0.417,NA,NA,NA,6.2,9.8,0.638,NA,NA,13.3,1.1,NA,NA,NA,17.6,20.6,1954,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76704","http://stats.nba.com/media/players/230x185/76704.png","http://stats.nba.com/media/img/teams/logos/BAL_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1953-54&SeasonType=Regular+Season&StatCategory=PTS"
78278,"Don Sunderlage","MIH",68,32.8,3.7,11,0.34,NA,NA,NA,3.7,5,0.748,NA,NA,3.3,2.8,NA,NA,NA,11.2,8.7,1954,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=78278","http://stats.nba.com/media/players/230x185/78278.png","http://stats.nba.com/media/img/teams/logos/MIH_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1953-54&SeasonType=Regular+Season&StatCategory=PTS"
76800,"Jack George","PHW",71,37.3,3.6,10.4,0.352,NA,NA,NA,2.2,3.7,0.59,NA,NA,5.4,4.4,NA,NA,NA,9.5,11.1,1954,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76800","http://stats.nba.com/media/players/230x185/76800.png","http://stats.nba.com/media/img/teams/logos/PHW_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1953-54&SeasonType=Regular+Season&StatCategory=PTS"
78628,"George Yardley","FTW",63,23.6,3.3,7.8,0.425,NA,NA,NA,2.3,3.3,0.712,NA,NA,6.5,1.6,NA,NA,NA,9,11.6,1954,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=78628","http://stats.nba.com/media/players/230x185/78628.png","http://stats.nba.com/media/img/teams/logos/FTW_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1953-54&SeasonType=Regular+Season&StatCategory=PTS"
77062,"Bob Houbregs","BAL",70,28.1,3,8,0.372,NA,NA,NA,2.7,3.8,0.714,0,0,5.4,1.8,0,0,0,8.7,9.7,1954,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77062","http://stats.nba.com/media/players/230x185/77062.png","http://stats.nba.com/media/img/teams/logos/BAL_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1953-54&SeasonType=Regular+Season&StatCategory=PTS"
78010,"Al Roges","BAL",67,28.9,3.3,9.2,0.358,NA,NA,NA,1.9,2.7,0.726,NA,NA,3.2,2.4,NA,NA,NA,8.5,7.5,1954,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=78010","http://stats.nba.com/media/players/230x185/78010.png","http://stats.nba.com/media/img/teams/logos/BAL_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1953-54&SeasonType=Regular+Season&StatCategory=PTS"
77414,"Clyde Lovellette","MNL",72,17.4,3.3,7.8,0.423,NA,NA,NA,1.6,2.3,0.695,NA,NA,5.8,0.7,NA,NA,NA,8.2,9.5,1954,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77414","http://stats.nba.com/media/players/230x185/77414.png","http://stats.nba.com/media/img/teams/logos/MNL_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1953-54&SeasonType=Regular+Season&StatCategory=PTS"
76145,"Irv Bemoras","MIH",69,21.7,2.7,7.3,0.366,NA,NA,NA,2,3,0.668,NA,NA,3.1,1.1,NA,NA,NA,7.4,6,1954,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76145","http://stats.nba.com/media/players/230x185/76145.png","http://stats.nba.com/media/img/teams/logos/MIH_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1953-54&SeasonType=Regular+Season&StatCategory=PTS"
76939,"Rollen Hans","BAL",67,23.2,2.9,7.7,0.371,NA,NA,NA,1.5,2.7,0.561,NA,NA,2.4,2.7,NA,NA,NA,7.2,6.3,1954,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76939","http://stats.nba.com/media/players/230x185/76939.png","http://stats.nba.com/media/img/teams/logos/BAL_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1953-54&SeasonType=Regular+Season&StatCategory=PTS"
77247,"Bill Kenville","SYR",72,19.5,2.1,5.4,0.384,NA,NA,NA,1.9,2.5,0.747,NA,NA,3.4,1.7,NA,NA,NA,6,7.2,1954,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77247","http://stats.nba.com/media/players/230x185/77247.png","http://stats.nba.com/media/img/teams/logos/SYR_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1953-54&SeasonType=Regular+Season&StatCategory=PTS"
76536,"Walt Davis","PHW",68,23.1,2.5,6.7,0.367,NA,NA,NA,1,1.5,0.644,NA,NA,6.4,0.9,NA,NA,NA,5.9,8.4,1954,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76536","http://stats.nba.com/media/players/230x185/76536.png","http://stats.nba.com/media/img/teams/logos/PHW_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1953-54&SeasonType=Regular+Season&StatCategory=PTS"
77695,"Jim Neal","SYR",67,13.4,1.7,5.5,0.317,NA,NA,NA,1.2,2,0.591,NA,NA,3.8,0.4,NA,NA,NA,4.7,4.3,1954,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77695","http://stats.nba.com/media/players/230x185/77695.png","http://stats.nba.com/media/img/teams/logos/SYR_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1953-54&SeasonType=Regular+Season&StatCategory=PTS"
76760,"Jim Fritsche","BAL",68,18,1.7,5.6,0.306,NA,NA,NA,0.7,1,0.721,0,0,3.2,1.1,0,0,0,4.1,4.3,1954,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76760","http://stats.nba.com/media/players/230x185/76760.png","http://stats.nba.com/media/img/teams/logos/BAL_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1953-54&SeasonType=Regular+Season&StatCategory=PTS"
78212,"Joe Smyth","BAL",40,12.4,1.2,3.5,0.348,NA,NA,NA,0.9,1.6,0.538,0,0,2.5,1.2,0,0,0,3.3,4,1954,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=78212","http://stats.nba.com/media/players/230x185/78212.png","http://stats.nba.com/media/img/teams/logos/BAL_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1953-54&SeasonType=Regular+Season&StatCategory=PTS"
77422,"Jim Luisi","BAL",31,11.8,1,3.1,0.326,NA,NA,NA,0.9,1.3,0.659,NA,NA,0.8,1.1,NA,NA,NA,2.9,2.3,1954,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77422","http://stats.nba.com/media/players/230x185/77422.png","http://stats.nba.com/media/img/teams/logos/BAL_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1953-54&SeasonType=Regular+Season&StatCategory=PTS"
76114,"Ernie Barrett","BOS",59,10.9,1,3.2,0.314,NA,NA,NA,0.2,0.4,0.56,NA,NA,1.7,0.9,NA,NA,NA,2.3,2.5,1954,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76114","http://stats.nba.com/media/players/230x185/76114.png","http://stats.nba.com/media/img/teams/logos/BOS_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1953-54&SeasonType=Regular+Season&StatCategory=PTS"
